,active_05,dead_05,symptoms_median,symptoms_05,symptoms_75,active_25,immune_median,hospitalized_05,icu_25,hospitalized_75,infectious_05,active_75,date,susceptible_75,hospitalized_median,hospitalized_25,infectious_25,active_95,dead_median,infectious_median,active_median,infectious_75,susceptible_median,immune_05,susceptible_25,immune_25,dead_95,symptoms_95,icu_05,infectious_95,dead_75,icu_95,icu_median,susceptible_05,dead_25,icu_75,immune_75,immune_95,hospitalized_95,symptoms_25,susceptible_95
36,0.0,0.0,482727.0,0.0,677688.25,881881.75,638614.5,0.0,3040.75,28329.25,0.0,1252636.0,2020-04-17,956754.75,19019.0,10967.75,245131.5,1460269.2999999998,1437.5,330555.5,1064653.0,402870.75,696369.5,0.0,436507.0,381967.25,6412.199999999995,997410.75,0.0,508857.29999999964,2675.75,13201.75,5291.5,0.0,820.75,7997.25,963701.5,1566379.2999999996,46019.19999999999,319381.5,1341784.3499999999
37,0.0,0.0,534914.5,0.0,732125.25,911080.75,729261.5,0.0,3485.5,30812.0,0.0,1262699.75,2020-04-18,874085.25,21022.0,12473.25,239268.75,1469062.6999999997,1748.5,334755.0,1107062.0,410897.75,624836.5,0.0,395366.25,444183.75,7622.499999999998,1034923.3999999998,0.0,507797.89999999997,3195.75,13571.149999999998,5831.5,0.0,985.5,8525.0,1061605.0,1626384.3999999997,49749.04999999998,364534.0,1253197.499999999
38,0.0,0.0,584306.0,0.0,779490.75,950296.5,819505.0,0.0,3903.25,32941.25,0.0,1271357.25,2020-04-19,793215.25,22775.0,14108.0,223915.0,1468722.5,2096.0,329853.0,1122315.0,417716.0,563075.0,0.0,357392.25,508614.0,8700.149999999992,1072077.2499999998,0.0,512282.3999999999,3839.0,14016.499999999995,6351.5,0.0,1173.25,9058.0,1160254.0,1673117.55,51582.099999999955,408546.0,1161136.6499999985
39,0.0,0.0,627552.0,0.0,823728.5,961536.0,916588.0,0.0,4305.5,33475.0,0.0,1285467.0,2020-04-20,714115.5,24304.0,15635.75,217335.25,1476140.4999999998,2489.5,322533.5,1130086.5,413890.25,509637.0,0.0,332986.25,581327.25,9860.849999999995,1109332.0,0.0,518203.64999999985,4544.5,14740.949999999999,6790.5,0.0,1395.25,9509.0,1254041.25,1709516.7999999998,54350.99999999998,456870.25,1085844.249999999
40,0.0,0.0,673460.5,0.0,860874.75,959088.5,1013183.5,0.0,4763.5,34279.75,0.0,1286336.5,2020-04-21,651268.0,25930.5,16991.75,205954.5,1471924.5999999994,2942.0,310501.0,1140594.0,412680.5,465027.5,0.0,313431.5,654390.25,11060.349999999997,1137386.2499999995,0.0,519301.64999999997,5230.75,15153.5,7220.0,0.0,1666.25,9966.0,1339682.25,1736549.1500000001,53467.79999999998,502145.5,1012123.0499999995
41,0.0,0.0,724382.0,0.0,895059.5,947964.5,1098035.5,0.0,5156.25,35473.5,0.0,1286839.25,2020-04-22,597674.25,27144.5,18505.25,187156.0,1463891.0999999999,3488.5,293036.0,1128041.5,399899.75,428623.0,0.0,297655.0,738656.25,12263.149999999992,1154019.05,0.0,518376.64999999997,5990.0,15432.199999999999,7484.5,0.0,1996.5,10100.75,1414144.0,1756101.45,55491.04999999999,550296.25,940805.75
42,0.0,0.0,756011.5,0.0,923108.0,914304.75,1181512.0,0.0,5359.75,36206.5,0.0,1275434.0,2020-04-23,546692.0,27744.5,19488.5,164051.5,1464201.2999999998,4081.0,275147.0,1121102.0,378701.25,400126.0,0.0,285381.75,823583.75,13364.849999999988,1171125.4499999993,0.0,521864.8499999998,6858.0,15701.849999999997,7783.0,0.0,2314.5,10084.75,1475301.0,1771306.1500000001,55817.100000000006,595419.25,864513.2499999997
43,0.0,0.0,794512.0,0.0,946557.0,871130.25,1262472.5,0.0,5623.0,35960.5,0.0,1269278.5,2020-04-24,505748.75,27969.0,20458.0,138598.25,1449397.2499999998,4706.5,250563.5,1094121.0,361157.25,375672.0,0.0,277011.25,897216.75,14420.999999999978,1189968.0999999996,0.0,512869.44999999955,7819.25,15431.849999999975,7923.0,0.0,2662.0,10105.75,1531346.75,1783048.7,55243.1,635390.0,793122.1499999992
44,0.0,0.0,818099.0,0.0,963385.0,809597.0,1336808.0,0.0,5704.75,36161.25,0.0,1259467.75,2020-04-25,467651.75,28561.5,20875.25,117295.25,1435634.4999999995,5322.0,227730.0,1070101.0,345897.75,353379.0,0.0,268816.75,976145.0,15522.949999999986,1200996.2999999996,0.0,516534.4499999999,8730.75,15307.249999999987,7843.0,0.0,3064.25,10226.0,1577130.5,1792070.95,55357.64999999999,669172.75,726583.2999999989
45,0.0,0.0,850842.0,0.0,996577.5,752375.0,1402140.5,0.0,5794.25,35927.25,0.0,1247179.75,2020-04-26,441189.5,28559.0,21454.0,103373.0,1444748.0499999998,6038.5,201449.5,1038786.0,331021.5,338220.0,0.0,261859.5,1055397.25,16619.95,1214172.1500000001,0.0,504216.94999999995,9709.25,15382.899999999989,7871.5,0.0,3536.5,10227.75,1614910.0,1799484.95,55287.95,699877.25,667490.9999999987
46,0.0,0.0,876807.0,0.0,1014110.0,691187.0,1460179.5,0.0,5797.75,35612.75,0.0,1222540.75,2020-04-27,416883.5,28410.0,21154.25,87315.5,1428196.1999999995,6774.5,179211.5,999682.0,314570.5,325440.5,0.0,256548.75,1135795.0,17754.7,1216723.0999999999,0.0,490625.24999999994,10654.0,15036.04999999998,7746.0,0.0,4035.25,10104.75,1648439.0,1805817.95,54522.899999999994,732891.5,627261.6999999993
47,0.0,0.0,897831.0,0.0,1036909.25,634907.75,1510159.0,0.0,5914.0,35232.5,0.0,1189158.75,2020-04-28,397551.25,27677.0,21520.0,73149.25,1424278.45,7522.0,156416.5,951876.0,285863.25,314232.5,0.0,252659.75,1208355.75,18925.25,1225714.3999999997,0.0,480363.6499999995,11522.25,14854.499999999996,7632.5,0.0,4547.25,10138.0,1675104.0,1813191.7000000002,53078.64999999998,757301.25,590196.0999999999
48,0.0,0.0,918508.5,0.0,1050818.75,580234.25,1552323.5,0.0,5781.75,34787.5,0.0,1149887.25,2020-04-29,380184.0,26808.0,21050.0,60493.25,1419389.0,8351.5,134893.5,907975.0,257340.25,304312.0,0.0,247839.75,1272972.75,19961.299999999996,1237911.25,0.0,469786.19999999966,12377.25,14622.749999999993,7417.0,0.0,5015.0,10005.25,1696033.75,1825451.05,52266.19999999997,785246.25,548063.7999999996
49,0.0,0.0,933476.5,0.0,1060222.25,530352.25,1583469.0,0.0,5510.5,33838.0,0.0,1118303.5,2020-04-30,364287.0,26205.0,20341.0,51005.75,1401373.6499999994,9099.5,117756.0,850485.5,232895.75,296045.5,0.0,244139.25,1333671.25,20968.84999999999,1241787.3999999994,0.0,440746.2499999997,13143.0,14624.849999999991,7247.0,0.0,5609.0,9727.75,1713557.25,1827389.2499999998,50534.249999999956,801709.0,508550.6999999997
50,0.0,0.0,950769.0,0.0,1073970.25,484676.5,1609847.0,0.0,5383.5,32763.25,0.0,1071647.0,2020-05-01,354861.75,25739.0,19513.25,43269.75,1391391.9,9851.0,99927.0,795706.0,209311.25,290818.0,0.0,242406.25,1391214.75,21966.199999999997,1258077.95,0.0,415988.8999999999,13937.75,13876.599999999986,7022.0,0.0,6251.75,9327.0,1728176.5,1830695.8499999999,48525.14999999998,818533.5,473893.4999999998
51,0.0,0.0,961382.5,0.0,1086416.0,444261.75,1635195.0,0.0,5120.25,31779.0,0.0,1026789.75,2020-05-02,343107.25,24808.5,18601.5,36849.25,1366519.0499999998,10589.0,85740.5,742917.0,187844.5,286523.0,0.0,240879.0,1441736.25,22883.549999999992,1277330.9,0.0,384968.64999999997,14842.0,13459.199999999995,6837.5,0.0,6860.25,9003.75,1741218.75,1831380.2499999998,46777.649999999965,830178.25,446831.8
52,0.0,0.0,970976.5,0.0,1098051.0,403790.5,1654991.5,0.0,5007.5,30308.5,0.0,991604.25,2020-05-03,331838.25,23704.5,17970.25,31325.5,1338998.6499999997,11274.0,73778.5,687292.5,167068.75,280586.0,0.0,238914.5,1487035.0,23732.0,1279578.9499999995,0.0,369259.2999999997,15501.5,12982.599999999999,6563.0,0.0,7407.25,8689.5,1750729.5,1833854.3499999999,45098.94999999998,843921.5,424202.7499999999
53,0.0,0.0,980529.0,0.0,1110380.0,368778.5,1673657.5,0.0,4723.25,28958.75,0.0,936115.0,2020-05-04,325624.25,22556.0,16931.5,27182.75,1305437.6999999997,11905.5,65420.5,635533.5,151987.25,277097.5,0.0,237285.5,1528956.0,24144.199999999983,1281088.8999999997,0.0,350537.2999999999,16219.5,12626.9,6316.5,0.0,8036.0,8424.25,1758939.5,1836654.35,43197.5,856040.75,403798.84999999986
